date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:35:39	20980/20980	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2251f4-541e172226092%22	http://le-mugs.com/wp-content/themes/mugs/font/roboto-light-webfont.eot	E:/Mis_Sitios_Webs/Le-Mugs/le-mugs.com/wp-content/themes/mugs/font/roboto-light-webfont.eot	(from http://le-mugs.com/wp-content/themes/mugs/style.css)
00:35:39	20980/20980	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2251f4-541e172226092%22	http://le-mugs.com/wp-content/themes/mugs/font/roboto-light-webfont.eot?	E:/Mis_Sitios_Webs/Le-Mugs/le-mugs.com/wp-content/themes/mugs/font/roboto-light-webfontd41d.eot	(from http://le-mugs.com/wp-content/themes/mugs/style.css)
00:35:40	75132/75132	---M-Z	200	added ('OK')	image/svg+xml	etag:%221257c-541e17223ac75-gzip%22	http://le-mugs.com/wp-content/themes/mugs/font/roboto-light-webfont.svg	E:/Mis_Sitios_Webs/Le-Mugs/le-mugs.com/wp-content/themes/mugs/font/roboto-light-webfont.svg	(from http://le-mugs.com/wp-content/themes/mugs/style.css)
00:35:40	112/112	---M--	200	added ('OK')	image/png	etag:%2270-541e172d09e3e%22	http://le-mugs.com/wp-content/themes/mugs/images/nav-arrow-down.png	E:/Mis_Sitios_Webs/Le-Mugs/le-mugs.com/wp-content/themes/mugs/images/nav-arrow-down.png	(from http://le-mugs.com/wp-content/themes/mugs/style.css)
00:35:41	46328/46328	---M--	200	added ('OK')	application/font-sfnt	etag:%22b4f8-541e1722b8931%22	http://le-mugs.com/wp-content/themes/mugs/font/roboto-thin-webfont.ttf	E:/Mis_Sitios_Webs/Le-Mugs/le-mugs.com/wp-content/themes/mugs/font/roboto-thin-webfont.ttf	(from http://le-mugs.com/wp-content/themes/mugs/style.css)
00:35:46	45904/45904	---M--	200	added ('OK')	application/font-sfnt	etag:%22b350-541e17224e57e%22	http://le-mugs.com/wp-content/themes/mugs/font/roboto-light-webfont.ttf	E:/Mis_Sitios_Webs/Le-Mugs/le-mugs.com/wp-content/themes/mugs/font/roboto-light-webfont.ttf	(from http://le-mugs.com/wp-content/themes/mugs/style.css)
00:35:56	88203/88203	---M--	200	added ('OK')	image/jpeg	etag:%221588b-541e172e37d01%22	http://le-mugs.com/wp-content/themes/mugs/images/pattern-section6.jpg	E:/Mis_Sitios_Webs/Le-Mugs/le-mugs.com/wp-content/themes/mugs/images/pattern-section6.jpg	(from http://le-mugs.com/wp-content/themes/mugs/style.css)
00:36:02	142231/142231	---M--	200	added ('OK')	image/jpeg	etag:%2222b97-541e17298d0df%22	http://le-mugs.com/wp-content/themes/mugs/images/home_bg_far.jpg	E:/Mis_Sitios_Webs/Le-Mugs/le-mugs.com/wp-content/themes/mugs/images/home_bg_far.jpg	(from http://le-mugs.com/wp-content/themes/mugs/style.css)
00:36:06	16081/16081	---M--	200	added ('OK')	image/png	etag:%223ed1-541e172e05a38%22	http://le-mugs.com/wp-content/themes/mugs/images/pattern-bg.png	E:/Mis_Sitios_Webs/Le-Mugs/le-mugs.com/wp-content/themes/mugs/images/pattern-bg.png	(from http://le-mugs.com/wp-content/themes/mugs/style.css)
00:36:06	112/112	---M--	200	added ('OK')	image/png	etag:%2270-541e1c44df9cd%22	http://le-mugs.com/wp-content/plugins/sitepress-multilingual-cms/res/img/nav-arrow-down.png	E:/Mis_Sitios_Webs/Le-Mugs/le-mugs.com/wp-content/plugins/sitepress-multilingual-cms/res/img/nav-arrow-down.png	(from http://le-mugs.com/wp-content/plugins/sitepress-multilingual-cms/res/css/language-selector.css?v=3.5.3.1)
00:36:07	0/0	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2005%20Mar%202017%2004:36:17%20GMT	http://le-mugs.com/restserver.php	E:/Mis_Sitios_Webs/Le-Mugs/le-mugs.com/restserver.php	(from http://connect.facebook.net/en_US/sdk.js)
00:36:08	0/0	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2005%20Mar%202017%2004:36:17%20GMT	http://le-mugs.com/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/	E:/Mis_Sitios_Webs/Le-Mugs/le-mugs.com/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/index.html	(from http://connect.facebook.net/en_US/sdk.js)
00:36:08	226/226	---M--	400	error ('Bad%20Request')	text/html	date:Sun,%2005%20Mar%202017%2004:36:18%20GMT	http://le-mugs.com/%s/profile.php?id=%s	E:/Mis_Sitios_Webs/Le-Mugs/le-mugs.com/%s/profile4d6d.php	(from http://connect.facebook.net/en_US/sdk.js)
00:36:09	0/0	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2005%20Mar%202017%2004:36:19%20GMT	http://le-mugs.com/dialog/	E:/Mis_Sitios_Webs/Le-Mugs/le-mugs.com/dialog/index.html	(from http://connect.facebook.net/en_US/sdk.js)
00:36:10	27851/27851	---M-Z	200	added ('OK')	image/svg+xml	etag:%226ccb-541e1728b316b-gzip%22	http://le-mugs.com/wp-content/themes/mugs/images/FDDG-en.svg	E:/Mis_Sitios_Webs/Le-Mugs/le-mugs.com/wp-content/themes/mugs/images/FDDG-en.svg	(from http://le-mugs.com/en/)
00:36:11	995/995	---M--	200	added ('OK')	application/json	date:Sun,%2005%20Mar%202017%2004:36:20%20GMT	http://le-mugs.com/en/wp-json/	E:/Mis_Sitios_Webs/Le-Mugs/le-mugs.com/en/wp-json/index.html	(from http://le-mugs.com/en/)
00:36:11	156323/156323	---M--	200	added ('OK')	image/jpeg	etag:%22262a3-541e173070e0d%22	http://le-mugs.com/wp-content/themes/mugs/images/section11-3.jpg	E:/Mis_Sitios_Webs/Le-Mugs/le-mugs.com/wp-content/themes/mugs/images/section11-3.jpg	(from http://le-mugs.com/wp-content/themes/mugs/style.css)
00:36:28	100192/100192	---M--	200	added ('OK')	image/png	etag:%2218760-541e1724c16d6%22	http://le-mugs.com/wp-content/themes/mugs/images/3c.png	E:/Mis_Sitios_Webs/Le-Mugs/le-mugs.com/wp-content/themes/mugs/images/3c.png	(from http://le-mugs.com/)
00:36:43	191824/191824	---M--	200	added ('OK')	image/png	etag:%222ed50-541e172b997de%22	http://le-mugs.com/wp-content/themes/mugs/images/lampe-section3.png	E:/Mis_Sitios_Webs/Le-Mugs/le-mugs.com/wp-content/themes/mugs/images/lampe-section3.png	(from http://le-mugs.com/)
00:37:20	225733/225733	---M--	200	added ('OK')	image/png	etag:%22371c5-541e172c54951%22	http://le-mugs.com/wp-content/themes/mugs/images/menu.png	E:/Mis_Sitios_Webs/Le-Mugs/le-mugs.com/wp-content/themes/mugs/images/menu.png	(from http://le-mugs.com/)
00:37:26	360794/360794	---M--	200	added ('OK')	image/png	etag:%225815a-541e1731ba4b9%22	http://le-mugs.com/wp-content/themes/mugs/images/verre.png	E:/Mis_Sitios_Webs/Le-Mugs/le-mugs.com/wp-content/themes/mugs/images/verre.png	(from http://le-mugs.com/)
00:37:36	57351/57351	---M--	200	added ('OK')	image/png	etag:%22e007-541e172d26cb2%22	http://le-mugs.com/wp-content/themes/mugs/images/oeuf.png	E:/Mis_Sitios_Webs/Le-Mugs/le-mugs.com/wp-content/themes/mugs/images/oeuf.png	(from http://le-mugs.com/)
00:37:58	125248/125248	---M--	200	added ('OK')	image/png	etag:%221e940-541e1726a1191%22	http://le-mugs.com/wp-content/themes/mugs/images/courge.png	E:/Mis_Sitios_Webs/Le-Mugs/le-mugs.com/wp-content/themes/mugs/images/courge.png	(from http://le-mugs.com/)
00:38:08	58504/58504	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e488-541e17213b2d9%22	http://le-mugs.com/wp-content/themes/mugs/font/bernardomoda-webfont.eot?	E:/Mis_Sitios_Webs/Le-Mugs/le-mugs.com/wp-content/themes/mugs/font/bernardomoda-webfontd41d.eot	(from http://le-mugs.com/wp-content/themes/mugs/style.css)
00:38:15	31777/31777	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%227c21-541e1721bc962%22	http://le-mugs.com/wp-content/themes/mugs/font/bernardomodasemibold-webfont.eot?	E:/Mis_Sitios_Webs/Le-Mugs/le-mugs.com/wp-content/themes/mugs/font/bernardomodasemibold-webfontd41d.eot	(from http://le-mugs.com/wp-content/themes/mugs/style.css)
00:38:20	24756/24756	---M--	200	added ('OK')	application/font-woff	etag:%2260b4-541e1722ccf2e%22	http://le-mugs.com/wp-content/themes/mugs/font/roboto-thin-webfont.woff	E:/Mis_Sitios_Webs/Le-Mugs/le-mugs.com/wp-content/themes/mugs/font/roboto-thin-webfont.woff	(from http://le-mugs.com/wp-content/themes/mugs/style.css)
00:38:23	391340/391340	---M--	200	added ('OK')	image/png	etag:%225f8ac-541e1731154c8%22	http://le-mugs.com/wp-content/themes/mugs/images/sushis.png	E:/Mis_Sitios_Webs/Le-Mugs/le-mugs.com/wp-content/themes/mugs/images/sushis.png	(from http://le-mugs.com/)
00:38:24	24684/24684	---M--	200	added ('OK')	application/font-woff	etag:%22606c-541e172262f07%22	http://le-mugs.com/wp-content/themes/mugs/font/roboto-light-webfont.woff	E:/Mis_Sitios_Webs/Le-Mugs/le-mugs.com/wp-content/themes/mugs/font/roboto-light-webfont.woff	(from http://le-mugs.com/wp-content/themes/mugs/style.css)
00:40:19	2364871/2364871	---M--	200	added ('OK')	image/png	etag:%222415c7-541e172fcba54%22	http://le-mugs.com/wp-content/themes/mugs/images/section11-1.png	E:/Mis_Sitios_Webs/Le-Mugs/le-mugs.com/wp-content/themes/mugs/images/section11-1.png	(from http://le-mugs.com/wp-content/themes/mugs/style.css)
00:41:24	4061228/4061228	---M--	200	added ('OK')	image/png	etag:%223df82c-541e172b18f8b%22	http://le-mugs.com/wp-content/themes/mugs/images/home_bg_middle.png	E:/Mis_Sitios_Webs/Le-Mugs/le-mugs.com/wp-content/themes/mugs/images/home_bg_middle.png	(from http://le-mugs.com/wp-content/themes/mugs/style.css)
00:41:45	128561/128561	---M--	200	added ('OK')	image/png	etag:%221f631-541e172e1f427%22	http://le-mugs.com/wp-content/themes/mugs/images/pattern-cacao.png	E:/Mis_Sitios_Webs/Le-Mugs/le-mugs.com/wp-content/themes/mugs/images/pattern-cacao.png	(from http://le-mugs.com/wp-content/themes/mugs/style.css)
00:41:48	130255/130255	---M-Z	200	added ('OK')	image/svg+xml	etag:%221fccf-541e1721540af-gzip%22	http://le-mugs.com/wp-content/themes/mugs/font/bernardomoda-webfont.svg	E:/Mis_Sitios_Webs/Le-Mugs/le-mugs.com/wp-content/themes/mugs/font/bernardomoda-webfont.svg	(from http://le-mugs.com/wp-content/themes/mugs/style.css)
00:41:49	28780/28780	---M--	200	added ('OK')	text/html	etag:%22706c-541e17221192c%22	http://le-mugs.com/wp-content/themes/mugs/font/bernardomodasemibold-webfont.woff2	E:/Mis_Sitios_Webs/Le-Mugs/le-mugs.com/wp-content/themes/mugs/font/bernardomodasemibold-webfont.woff2	(from http://le-mugs.com/wp-content/themes/mugs/style.css)
00:42:16	369102/369102	---M--	200	added ('OK')	image/png	etag:%225a1ce-541e1729bf499%22	http://le-mugs.com/wp-content/themes/mugs/images/home_bg_light.png	E:/Mis_Sitios_Webs/Le-Mugs/le-mugs.com/wp-content/themes/mugs/images/home_bg_light.png	(from http://le-mugs.com/wp-content/themes/mugs/style.css)
00:42:33	570646/570646	---M--	200	added ('OK')	image/jpeg	etag:%228b516-541e1730c294e%22	http://le-mugs.com/wp-content/themes/mugs/images/slidehandmade.jpg	E:/Mis_Sitios_Webs/Le-Mugs/le-mugs.com/wp-content/themes/mugs/images/slidehandmade.jpg	(from http://le-mugs.com/)
00:42:52	1033912/1033912	---M--	200	added ('OK')	image/png	etag:%22fc6b8-541e173040a18%22	http://le-mugs.com/wp-content/themes/mugs/images/section11-2.png	E:/Mis_Sitios_Webs/Le-Mugs/le-mugs.com/wp-content/themes/mugs/images/section11-2.png	(from http://le-mugs.com/wp-content/themes/mugs/style.css)
